,h,t,r
43980,13352,10036,23
43981,4688,131,157
43982,2786,11210,53
43983,6543,6331,261
43984,6904,752,320
43985,9365,1569,22
43986,2157,4154,119
43987,5459,4388,236
43988,7172,29,14
43989,2166,2731,168
43990,3051,6398,7
43991,6818,6086,179
43992,391,9294,32
43993,1475,5096,3
43994,369,6012,11
43995,369,9317,72
43996,2649,4560,53
43997,8367,1095,52
43998,1185,155,53
43999,1185,1339,279
44000,11641,9975,129
44001,3976,6303,13
44002,13596,12756,178
44003,2138,9281,74
44004,2138,11716,74
44005,6213,5993,13
44006,4492,2040,3
44007,4063,657,209
44008,5430,3617,22
44009,10703,101,43
44010,212,10728,156
44011,4575,6325,9
44012,13371,13041,105
44013,1678,722,26
44014,1678,5582,11
44015,7569,6881,128
44016,7569,7697,75
44017,8246,2234,541
44018,2148,10460,2
44019,6755,775,10
44020,10987,1478,37
44021,3059,701,37
44022,8891,1801,390
44023,10780,10614,30
44024,1907,185,63
44025,1595,1298,35
44026,1595,480,35
44027,11652,12748,79
44028,1825,1046,37
44029,1825,2731,168
44030,1825,9035,9
44031,8886,414,52
44032,2963,9448,26
44033,2963,2729,79
44034,3678,13441,184
44035,856,1953,78
44036,3821,5570,219
44037,7382,4294,399
44038,1474,10645,129
44039,9337,682,37
44040,1583,1929,247
44041,115,463,37
44042,697,1576,128
44043,14275,504,110
44044,112,3069,11
44045,4077,9751,86
44046,4077,2539,15
44047,4077,3199,15
44048,3978,7894,13
44049,3378,2210,26
44050,8152,2789,382
44051,9554,4395,9
44052,6550,11074,26
44053,1926,798,454
44054,7454,5634,3
44055,5390,49,257
44056,6648,5059,3
44057,9316,6084,13
44058,7128,3000,39
44059,1152,35,182
44060,6412,3071,64
44061,8823,4909,7
44062,5465,8126,79
44063,5138,3384,355
44064,10514,1561,13
44065,10514,6498,13
44066,9833,8849,38
44067,160,11941,7
44068,9062,9530,2
44069,9208,253,52
44070,2570,8484,64
44071,3337,1180,25
44072,12223,14111,23
44073,13503,6649,105
44074,293,211,269
44075,3927,4893,140
44076,781,338,30
44077,3160,2923,71
44078,3403,2657,3
44079,6914,334,136
44080,4188,3607,212
44081,12491,13430,42
44082,8410,12963,71
44083,4642,4494,9
44084,6713,6003,9
44085,1715,9638,7
44086,1735,593,16
44087,10675,779,46
44088,401,1140,53
44089,401,6395,53
44090,3674,6509,142
44091,3674,71,30
44092,1095,955,35
44093,1095,563,35
44094,1095,10610,35
44095,1095,7956,35
44096,7697,3335,63
44097,2004,6503,26
44098,2004,10958,26
44099,2004,514,26
44100,3560,8868,61
44101,7837,1354,3
44102,7521,6103,19
44103,6321,9277,108
44104,2060,2807,7
44105,3507,1220,37
44106,1598,7358,156
44107,9044,2609,3
44108,12372,2499,446
44109,7269,2469,119
44110,10904,9867,157
44111,2833,3237,37
44112,2833,230,30
44113,10865,403,43
44114,10589,269,184
44115,10589,107,46
44116,3480,1795,209
44117,9104,4077,63
44118,2622,364,16
44119,5366,11264,9
44120,8678,391,414
44121,4102,323,10
44122,9598,3453,7
44123,241,8395,32
44124,3357,107,46
44125,6351,4443,13
44126,11481,12054,94
44127,4302,107,46
44128,8492,5597,77
44129,2607,208,13
44130,1376,198,54
44131,3205,2755,7
44132,9420,6729,285
44133,4426,5690,47
44134,6533,541,13
44135,9677,375,103
44136,12445,3477,110
44137,12002,8852,9
44138,14448,9146,315
44139,6778,7856,616
44140,4387,6058,195
44141,9808,657,42
44142,335,4245,15
44143,335,7842,186
44144,8980,7010,134
44145,10546,10371,207
44146,419,2648,16
44147,403,1258,91
44148,403,5631,91
44149,403,906,91
44150,403,7896,91
44151,403,930,91
44152,403,11496,91
44153,403,4088,91
44154,403,12850,91
44155,127,6126,26
44156,261,9026,37
44157,4493,7073,9
44158,10074,6119,7
44159,6037,11981,210
44160,1300,8698,28
44161,5487,5576,128
44162,6310,230,30
44163,8258,9085,9
44164,11513,9443,92
44165,7491,5563,94
44166,4,5153,2
44167,4,2001,2
44168,4,4099,2
44169,4,9768,2
44170,4,3062,2
44171,4,3886,2
44172,4,5941,2
44173,4,8945,2
44174,4,5611,35
44175,4,7068,35
44176,4,2468,35
44177,1680,134,37
44178,3625,3080,19
44179,12242,230,30
44180,2380,77,44
44181,8868,2436,276
44182,9453,1046,37
44183,1093,92,19
44184,8626,3457,37
44185,760,6730,26
44186,760,4267,26
44187,10195,1767,138
44188,4273,7693,410
44189,4273,6766,38
44190,4273,5530,38
44191,13944,5955,148
44192,8870,1095,44
44193,3475,2843,12
44194,7321,174,138
44195,1108,7738,3
44196,8742,2449,61
44197,2880,2211,279
44198,229,3890,326
44199,1847,1803,40
44200,2473,207,52
44201,2473,635,44
44202,5373,338,30
44203,11718,7348,106
44204,2827,7359,117
44205,9113,1913,79
44206,10209,8741,13
44207,8984,2766,23
44208,223,14756,607
44209,2249,5782,128
44210,2249,5782,61
44211,2249,6267,61
44212,8444,562,46
44213,1722,161,10
44214,5178,8649,53
44215,5178,4824,544
44216,3923,7558,3
44217,1145,1732,335
44218,2521,548,37
44219,2521,2420,13
44220,5128,4575,40
44221,1677,1126,203
44222,976,21,10
44223,1235,6293,19
44224,508,10734,186
44225,6658,6905,2
44226,1427,6276,35
44227,4645,2215,98
44228,2565,386,10
44229,9189,3422,47
44230,5472,3364,33
44231,1602,5766,136
44232,3715,5775,52
44233,2966,1358,49
44234,1109,9288,13
44235,1929,11751,297
44236,2969,290,50
44237,7115,10013,134
44238,575,1209,348
44239,3294,2689,657
44240,5854,3156,3
44241,2673,3399,701
44242,2673,7359,117
44243,1462,4707,32
44244,1462,10645,32
44245,1462,7365,32
44246,1462,4281,32
44247,1462,6479,32
44248,6673,964,52
44249,779,5611,31
44250,779,6464,31
44251,779,8836,31
44252,779,5901,31
44253,1193,4575,3
44254,11696,8332,7
44255,424,2939,282
44256,2921,8285,10
44257,991,4879,40
44258,10929,10055,40
44259,6118,3511,53
44260,5281,10770,28
44261,11070,230,30
44262,393,9183,117
44263,1200,12434,71
44264,1200,1903,192
44265,300,3209,11
44266,300,1515,72
44267,12073,7415,22
44268,1750,4229,26
44269,1750,8062,11
44270,9262,1462,30
44271,3427,9,138
44272,715,2695,297
44273,1144,506,206
44274,1530,5562,79
44275,1150,4464,28
44276,3034,8631,31
44277,5189,626,22
44278,6464,9836,7
44279,3887,230,30
44280,1466,5831,219
44281,12926,14571,808
44282,1771,9958,165
44283,6691,657,154
44284,5296,774,19
44285,1281,1598,136
44286,4678,755,37
44287,3360,10,138
44288,3842,4,52
44289,8666,6511,35
44290,5371,344,452
44291,7798,7797,37
44292,1768,1637,138
44293,7381,8609,26
44294,8092,4814,355
44295,5960,1702,212
44296,4551,1156,25
44297,10445,332,103
44298,746,36,168
44299,1547,1458,26
44300,1547,8359,26
44301,3928,1517,46
44302,4781,2362,52
44303,4524,3752,3
44304,3581,1462,30
44305,3366,635,48
44306,3258,312,410
44307,3258,652,38
44308,806,2449,11
44309,806,5692,11
44310,806,3454,72
44311,45,8181,13
44312,45,4177,13
44313,14884,219,1049
44314,1924,1792,49
44315,1924,3839,49
44316,301,7088,96
44317,2695,1493,41
44318,266,918,50
44319,71,6591,32
44320,8572,9364,410
44321,8572,9016,38
44322,11537,3414,72
44323,101,12689,91
44324,101,3797,91
44325,101,6009,91
44326,101,8647,91
44327,101,6032,91
44328,101,4346,91
44329,101,9394,91
44330,101,1018,91
44331,101,7765,91
44332,101,12509,91
44333,101,7070,91
44334,6190,838,37
44335,3849,697,184
44336,10276,4608,659
44337,3273,5552,323
44338,5190,1554,50
44339,11426,5741,94
44340,14,3410,53
44341,6681,3783,128
44342,6681,3299,3
44343,2706,1947,88
44344,4112,1972,16
44345,4400,3004,150
44346,12566,13914,1016
44347,8078,2684,348
44348,5378,375,103
44349,1961,653,146
44350,1951,199,37
44351,1055,6863,227
44352,5057,9636,205
44353,9636,567,46
44354,3892,174,138
44355,4506,1093,268
44356,22,2253,11
44357,22,8288,11
44358,3246,5768,79
44359,12612,8817,35
44360,11068,635,278
44361,4547,11917,115
44362,10183,626,22
44363,2398,2131,13
44364,131,485,167
44365,775,624,26
44366,775,6041,26
44367,775,6018,79
44368,3287,962,30
44369,6061,567,46
44370,13194,811,265
44371,6555,193,23
44372,1704,2724,61
44373,6273,2921,98
44374,1452,4199,11
44375,728,8139,3
44376,2828,3421,94
44377,3423,11306,129
44378,868,7816,71
44379,6219,13717,71
44380,4652,1334,129
44381,682,4840,26
44382,682,3315,26
44383,682,9814,26
44384,682,1672,16
44385,511,9965,63
44386,2539,11272,186
44387,9810,1749,27
44388,3053,107,46
44389,5073,9238,80
44390,7308,58,845
44391,103,6379,2
44392,10319,6096,7
44393,10528,6608,266
44394,14570,2418,23
44395,2309,789,419
44396,1326,2793,13
44397,4700,5224,61
44398,2075,3981,9
44399,7241,174,138
44400,1957,2207,35
44401,3123,789,132
44402,3123,11087,458
44403,1824,230,30
44404,1824,11170,9
44405,10426,6808,94
44406,8148,5030,22
44407,4771,2638,61
44408,5135,5572,77
44409,6366,332,103
44410,3111,6,13
44411,2637,5312,270
44412,2637,496,270
44413,9852,1176,37
44414,9844,8879,202
44415,5757,1890,37
44416,3207,8180,47
44417,3207,7010,47
44418,887,6747,147
44419,1821,9273,7
44420,2632,7824,336
44421,6861,2022,169
44422,10159,7188,13
44423,3867,423,10
44424,6877,10780,88
44425,6877,11397,644
44426,7047,5411,30
44427,7492,334,399
44428,9470,375,103
44429,9470,1802,25
44430,2943,8158,11
44431,8876,12922,13
44432,6558,1683,25
44433,767,273,10
44434,12151,608,7
44435,659,13774,7
44436,659,5926,44
44437,2545,3090,50
44438,7324,8527,88
44439,265,1818,478
44440,5557,2029,3
44441,5926,7672,2
44442,5926,3419,2
44443,1057,2867,128
44444,9839,2157,75
44445,2033,10184,605
44446,7075,1252,37
44447,7075,1474,24
44448,6250,6567,172
44449,5357,8180,13
44450,6416,11638,165
44451,4847,1836,25
44452,9,13947,5
44453,9,13069,5
44454,9,8,5
44455,9,7441,261
44456,9,11554,261
44457,4288,375,144
44458,3156,4814,355
44459,8575,17,138
44460,3102,1618,46
44461,895,4537,142
44462,2298,3032,169
44463,185,815,136
44464,185,8299,156
44465,13229,176,445
44466,7535,129,44
44467,12015,3497,80
44468,5032,5023,77
44469,1353,2779,32
44470,3688,806,37
44471,2089,8795,75
44472,749,12114,37
44473,13939,9311,114
44474,3230,5660,22
44475,3926,8619,164
44476,10361,89,181
44477,5844,9332,165
44478,6105,5443,13
44479,384,4621,241
44480,375,4036,113
44481,375,1155,113
44482,375,7229,113
44483,375,11677,113
44484,4215,294,22
44485,6379,10557,53
44486,3493,1698,225
44487,5855,3156,3
44488,6130,1175,10
44489,3465,11882,61
44490,3540,1236,39
44491,7291,9412,71
44492,1309,3050,26
44493,10799,2683,94
44494,178,787,52
44495,178,4443,7
44496,7597,1749,50
44497,10548,10907,190
44498,5061,2191,25
44499,2797,5129,3
44500,5994,5350,26
44501,4872,3812,38
44502,12054,550,39
44503,7415,4075,38
44504,7383,5912,24
44505,800,14872,527
44506,2619,9025,225
44507,4491,7556,261
44508,7914,5462,13
44509,569,10484,185
44510,569,9891,185
44511,569,8938,578
44512,6284,1613,522
44513,8695,8379,28
44514,10731,10731,101
44515,10731,10942,126
44516,1734,5994,37
44517,877,4059,15
44518,877,7710,136
44519,107,2452,31
44520,1683,10897,181
44521,1683,3660,181
44522,8547,3686,13
44523,7576,6279,250
44524,225,6157,31
44525,225,5065,31
44526,11415,6889,449
44527,8967,1424,117
44528,8967,5362,117
44529,11025,11479,87
44530,7164,230,30
44531,4904,241,30
44532,7822,10520,612
44533,545,7879,28
44534,1323,859,273
44535,5686,7177,13
44536,3424,5135,431
44537,3381,12836,102
44538,712,13580,61
44539,712,1286,164
44540,4460,5579,37
44541,8486,5272,202
44542,7017,2457,156
44543,6997,3018,114
44544,4517,14093,26
44545,1694,207,52
44546,207,614,35
44547,207,3135,35
44548,207,8997,35
44549,1304,12857,28
44550,1304,8396,124
44551,6292,833,214
44552,5536,6601,520
44553,6410,3590,125
44554,443,3372,236
44555,9286,562,46
44556,9286,4170,196
44557,1944,9331,11
44558,1944,11058,11
44559,1944,9841,79
44560,1944,2391,16
44561,1944,6787,72
44562,974,3245,26
44563,974,9356,26
44564,5201,4990,490
44565,1351,3258,22
44566,1351,644,22
44567,1351,2102,269
44568,1359,2070,80
44569,1359,323,164
44570,1359,3586,164
44571,5302,9116,198
44572,5045,10568,79
44573,7248,9902,53
44574,7248,2744,44
44575,12739,2241,326
44576,3304,2057,10
44577,2362,11969,35
44578,65,1028,11
44579,65,2487,72
44580,65,7179,72
44581,10664,8576,26
44582,2918,6916,337
44583,6477,335,136
44584,5615,1844,203
44585,4762,37,53
44586,1795,1170,124
44587,1453,7434,13
44588,5065,6604,7
44589,10230,6926,217
44590,8016,1676,19
44591,9801,667,30
44592,14167,3116,23
44593,6391,4704,165
44594,9545,7809,129
44595,10551,2298,61
44596,2387,3627,61
44597,2387,1395,164
44598,7611,7773,22
44599,3786,5571,71
44600,3998,4734,27
44601,3998,8310,47
44602,5733,789,419
44603,3844,772,9
44604,8045,9360,106
44605,2667,8440,35
44606,2667,6548,77
44607,2667,6115,77
44608,3390,6292,157
44609,7818,8306,53
44610,2291,9017,22
44611,2241,8465,199
44612,2241,2547,199
44613,9197,886,138
44614,3021,6638,1
44615,4586,3272,9
44616,3095,2620,37
44617,5531,4659,355
44618,8829,6499,605
44619,12617,2108,651
44620,13236,7133,414
44621,3957,269,169
44622,1043,6747,97
44623,8395,791,164
44624,3872,2624,261
44625,3872,3871,261
44626,12186,101,43
44627,3060,6018,26
44628,8639,7511,41
44629,10966,1464,250
44630,5244,6548,71
44631,12476,8517,64
44632,4761,403,43
44633,3917,4,52
44634,11296,604,201
44635,2944,4255,38
44636,3798,1435,124
44637,19,18,7
44638,3024,4187,37
44639,7748,345,9
44640,7559,111,20
44641,5606,1953,78
44642,320,266,35
44643,6516,4432,165
44644,8272,2370,128
44645,8128,7518,701
44646,13746,36,168
44647,4346,3116,23
44648,4033,7284,9
44649,1003,3507,26
44650,429,13299,79
44651,129,3066,36
44652,1899,4059,136
44653,6866,101,43
44654,326,101,43
44655,3276,1063,335
44656,200,3542,53
44657,795,7719,363
44658,4263,5810,129
44659,774,134,37
44660,774,2797,13
44661,120,6151,26
44662,120,3683,26
44663,3178,572,22
44664,1691,202,30
44665,2112,4813,15
44666,2112,508,136
44667,2358,696,629
44668,8651,24,41
44669,10727,932,10
44670,9586,4157,37
44671,2927,11831,28
44672,12932,4384,105
44673,574,7491,39
44674,8894,902,63
44675,7388,8666,52
44676,1225,3028,128
44677,1182,826,47
44678,1078,5403,32
44679,2303,8332,79
44680,3065,10454,26
44681,3065,917,11
44682,1065,10856,184
44683,1580,1515,11
44684,6907,403,43
44685,13722,11635,439
44686,681,11645,32
44687,681,6203,32
44688,681,4683,32
44689,681,208,32
44690,1551,1378,80
44691,1551,2102,146
44692,6051,2177,3
44693,1094,495,36
44694,1094,1952,36
44695,1094,5532,35
44696,6170,58,807
44697,6821,3310,61
44698,6821,12514,119
44699,2468,5438,53
44700,4721,779,46
44701,10722,2931,115
44702,732,8137,61
44703,4989,5201,16
44704,6771,4000,41
44705,6771,7511,41
44706,5046,423,50
44707,5046,5045,50
44708,1181,8308,31
44709,1181,5078,31
44710,1181,3305,31
44711,1181,5620,31
44712,3664,8941,196
44713,6316,9391,209
44714,9371,9,138
44715,9951,4271,489
44716,5918,520,50
44717,2183,902,63
44718,8354,902,146
44719,12204,2934,283
44720,228,2480,164
44721,4046,8181,19
44722,161,316,11
44723,9973,169,138
44724,766,651,30
44725,3062,701,10
44726,6515,12697,165
44727,6863,526,155
44728,7387,6557,203
44729,2168,7490,71
44730,4050,680,7
44731,1451,4950,478
44732,8739,1094,52
44733,4341,4727,26
44734,7689,3469,26
44735,2484,2089,32
44736,1962,107,46
44737,10941,7906,10
44738,2082,9052,595
44739,6817,1398,52
44740,5679,1080,61
44741,3972,4033,13
44742,6743,3782,518
44743,13829,2523,190
44744,3868,218,13
44745,596,630,37
44746,596,2015,13
44747,855,552,184
44748,12628,6335,3
44749,2509,8948,77
44750,951,2027,238
44751,4518,3932,16
44752,1274,7556,45
44753,1274,105,45
44754,11374,7242,22
44755,6520,4900,164
44756,1818,2678,96
44757,1818,1980,286
44758,1818,8480,286
44759,1818,2723,301
44760,1818,4916,301
44761,13054,635,278
44762,3208,3443,37
44763,141,722,53
44764,2677,6799,209
44765,6179,7719,26
44766,2731,7804,18
44767,10705,58,267
44768,146,5909,261
44769,9740,9450,423
44770,5813,3572,650
44771,4469,1029,207
44772,8825,3978,47
44773,9254,902,146
44774,7638,833,214
44775,6623,217,39
44776,14432,1494,23
44777,2029,10373,39
44778,1398,12888,35
44779,4626,2289,7
44780,700,699,142
44781,7703,2459,225
44782,13281,9352,110
44783,1146,11838,79
44784,11363,1231,105
44785,6579,5397,13
44786,6747,3276,206
44787,7414,2918,182
44788,4672,9380,7
44789,4672,9265,227
44790,4672,648,53
44791,14548,284,92
44792,333,3825,69
44793,333,208,69
44794,333,5306,15
44795,3443,7872,11
44796,380,12146,88
44797,380,4998,88
44798,11793,71,30
44799,1600,2079,11
44800,1600,2208,11
44801,6018,3060,164
44802,6943,1590,164
44803,8104,1082,7
44804,902,815,15
44805,902,8557,186
44806,8850,3727,427
44807,1519,3852,7
44808,12378,1333,30
44809,4708,3094,61
44810,6362,4,52
44811,4929,4846,9
44812,1905,1497,128
44813,3807,372,49
44814,4900,5916,26
44815,12855,2692,2
44816,1707,13781,164
44817,3769,1224,37
44818,1089,4888,35
44819,7049,6443,298
44820,8145,31,136
44821,7276,5341,157
44822,4806,576,3
44823,1508,3470,77
44824,1374,3237,164
44825,11108,5156,954
44826,8387,1495,50
44827,4088,230,30
44828,5097,6082,67
44829,1367,4480,79
44830,1367,5350,79
44831,1196,3437,290
44832,7300,13878,119
44833,5903,101,43
44834,6057,4782,61
44835,201,7764,13
44836,5380,2404,63
44837,7708,8047,184
44838,13978,8414,23
44839,4546,478,22
44840,9059,460,3
44841,5895,7892,42
44842,9319,2102,146
44843,11931,4208,155
44844,2893,305,10
44845,8565,6366,71
44846,4997,2416,74
44847,3226,6642,128
44848,3226,4726,128
44849,6605,5759,38
44850,1950,8180,172
44851,2787,8257,25
44852,12942,3782,9
44853,567,3500,31
44854,567,10746,31
44855,567,13056,31
44856,9236,9545,24
44857,1723,5306,136
44858,49,353,297
44859,4214,9496,7
44860,1946,1077,10
44861,1618,10057,31
44862,1660,4530,260
44863,1660,7843,260
44864,1660,5047,45
44865,6700,1398,52
44866,5212,2598,26
44867,5058,826,26
44868,717,2231,140
44869,897,1369,38
44870,897,7469,38
44871,6552,1502,22
44872,12243,11284,92
44873,11400,101,43
44874,14384,3788,23
44875,2368,9309,13
44876,8847,909,164
44877,6451,10389,523
44878,1175,4603,11
44879,3521,11180,77
44880,3521,5257,77
44881,5367,204,13
44882,7090,403,43
44883,9252,355,111
44884,9563,1316,623
44885,6920,10451,302
44886,1035,635,247
44887,4659,932,10
44888,1099,2484,30
44889,2391,5970,47
44890,6458,10361,25
44891,9040,789,132
44892,11830,11111,295
44893,3962,58,23
44894,11205,429,37
44895,11205,8529,9
44896,248,11815,35
44897,334,6436,15
44898,334,3128,15
44899,334,2914,186
44900,9065,2379,326
44901,3963,6810,3
44902,6426,3976,3
44903,5389,134,10
44904,11843,2998,398
44905,11125,4528,114
44906,3713,36,168
44907,4916,9853,9
44908,2425,34,203
44909,6417,2637,124
44910,8076,10589,167
44911,8188,1176,50
44912,1483,6504,3
44913,10106,1086,10
44914,176,3806,97
44915,176,1804,124
44916,1140,7872,61
44917,4220,9331,11
44918,3245,9572,241
44919,11012,7982,23
44920,3352,1942,16
44921,467,3385,80
44922,6694,386,37
44923,13055,13231,82
44924,10281,6676,9
44925,1002,8678,30
44926,7627,1361,3
44927,7384,2728,19
44928,1236,9220,94
44929,6346,230,30
44930,11559,10,138
44931,12785,12629,28
44932,1838,3204,80
44933,4730,9189,80
44934,4730,1462,30
44935,4144,6060,156
44936,4144,6862,156
44937,8099,9293,126
44938,11610,335,63
44939,10954,11567,39
44940,7251,2256,155
44941,6491,8619,37
44942,6012,567,46
44943,6012,4187,10
44944,3448,1010,184
44945,9206,1283,30
44946,2994,7883,225
44947,8223,553,637
44948,4844,4845,28
44949,600,211,67
44950,1925,1410,323
44951,651,10803,32
44952,3589,2517,26
44953,6857,14034,816
44954,13768,13795,88
44955,4150,10262,39
44956,2633,8078,7
44957,1381,1145,419
44958,2071,4528,26
44959,2071,1962,72
44960,2993,567,46
44961,8545,11711,114
44962,3938,12102,823
44963,4995,6240,117
44964,1611,11314,681
44965,988,8942,45
44966,4725,4989,27
44967,10955,338,30
44968,7969,11937,13
44969,1322,5657,156
44970,3812,334,146
44971,3632,11389,125
44972,9527,1392,37
44973,11859,1124,22
44974,1620,1268,3
44975,7281,1410,265
44976,3019,3018,3
44977,1395,3075,16
44978,7009,8656,119
44979,1191,847,26
44980,5484,9198,356
44981,592,2210,157
44982,1913,123,13
44983,2788,12341,181
44984,709,8675,42
44985,4665,761,807
44986,4793,4792,35
44987,6643,210,13
44988,7639,10478,79
44989,134,6434,26
44990,134,4282,11
44991,134,7597,11
44992,134,792,16
44993,667,4269,32
44994,667,11413,32
44995,667,11035,32
44996,667,4067,32
44997,3704,5708,9
44998,10400,3116,23
44999,3683,429,37
45000,155,156,13
45001,6862,99,30
45002,7344,3063,428
45003,11705,5121,13
45004,11705,230,30
45005,5953,5703,22
45006,4312,8929,1
45007,5139,3836,13
45008,2076,8613,129
45009,4774,211,15
45010,4774,11888,809
45011,971,2058,167
45012,1736,487,877
45013,11044,897,22
45014,4509,8881,30
45015,7285,7578,35
45016,1574,2940,114
45017,1998,627,13
45018,9356,4117,22
45019,5498,10451,712
45020,505,323,10
45021,4481,3568,221
45022,1230,8223,208
45023,9029,13821,297
45024,447,3672,26
45025,3459,1181,46
45026,11613,955,35
45027,5250,31,63
45028,4101,7611,558
45029,8299,10658,37
45030,5314,10184,687
45031,206,3935,10
45032,5152,1259,35
45033,6896,1618,46
45034,3979,682,164
45035,156,4489,13
45036,5658,760,10
45037,12807,1732,267
45038,642,7501,167
45039,373,1087,79
45040,10615,553,128
45041,2347,6323,2
45042,10559,5319,225
45043,9448,359,61
45044,5261,859,103
45045,6995,11541,22
45046,5187,5456,164
45047,2985,416,120
45048,2985,2927,58
45049,7470,2914,38
45050,7470,9118,38
45051,4828,9294,26
45052,11664,2241,326
45053,8332,9839,75
45054,8332,4791,75
45055,9047,58,23
45056,510,1682,26
45057,14151,2589,23
45058,5693,7233,217
45059,4059,5800,69
45060,4059,508,136
45061,10943,1068,23
45062,2728,9716,13
45063,6978,6428,11
45064,2485,2510,13
45065,10569,667,30
45066,943,5456,37
45067,7567,6433,71
45068,2778,2637,132
45069,8706,89,181
45070,4967,14040,404
45071,6944,2001,72
45072,3951,3770,202
45073,690,8815,80
45074,9924,1092,50
45075,7058,9515,605
45076,1509,3942,202
45077,1509,8884,40
45078,2064,497,385
45079,2772,8192,7
45080,3508,2703,184
45081,2876,9006,699
45082,2697,2042,13
45083,371,1911,7
45084,2823,11183,32
45085,2823,5819,32
45086,2823,8501,32
45087,2134,1517,46
45088,9317,273,10
45089,4127,5775,52
45090,1073,8920,31
45091,1073,1066,31
45092,1073,8822,31
45093,1073,8004,31
45094,1895,1509,77
45095,7742,4,210
45096,514,7222,155
45097,7398,1181,46
45098,7398,12013,172
45099,701,158,11
45100,9034,2028,682
45101,3371,2451,31
45102,6247,552,184
45103,3958,10132,157
45104,942,941,172
45105,3739,403,43
45106,10619,6782,47
45107,1647,10201,61
45108,754,1600,10
45109,3168,6405,27
45110,3168,3369,47
45111,11230,4659,428
45112,3248,7134,94
45113,6253,207,52
45114,3223,147,411
45115,10606,1814,10
45116,9222,6316,203
45117,10444,12967,470
45118,1614,11203,138
45119,1302,9774,32
45120,6685,101,43
45121,8558,5665,61
45122,8558,6001,167
45123,4533,3032,169
45124,6258,1048,382
45125,5034,251,378
45126,2482,7556,45
45127,2482,1273,45
45128,278,11742,527
45129,278,1043,323
45130,278,2766,299
45131,12692,3614,105
45132,7952,7453,724
45133,1897,3506,7
45134,1053,5068,487
45135,11961,3817,202
45136,4406,120,37
45137,7216,7273,140
45138,3721,6099,9
45139,10947,3337,71
45140,739,3393,27
45141,7660,508,67
45142,5205,1785,278
45143,5383,5904,207
45144,646,5774,221
45145,6201,5508,13
45146,7144,7078,7
45147,5880,403,43
45148,3548,4910,80
45149,1228,4143,13
45150,9038,4157,37
45151,579,578,9
45152,5143,1836,25
45153,553,10615,53
45154,6308,4,44
45155,562,4945,31
45156,562,481,31
45157,562,521,31
45158,562,8631,31
45159,14735,101,43
45160,230,12918,32
45161,230,9627,32
45162,230,5017,32
45163,230,12926,32
45164,230,1082,32
45165,230,2839,32
45166,230,6048,32
45167,230,8501,32
45168,230,1690,32
45169,230,652,32
45170,230,8441,32
45171,8158,5350,53
45172,1006,8878,11
45173,1718,63,13
45174,5981,12854,7
45175,657,4098,160
45176,657,7935,160
45177,872,14482,42
45178,5567,101,43
45179,3743,2498,79
45180,6805,403,43
45181,414,7011,2
45182,414,5941,2
45183,414,7004,35
45184,414,7228,35
45185,58,2128,70
45186,58,1574,28
45187,58,10650,28
45188,58,1150,170
45189,8036,36,168
45190,13924,14108,410
45191,3890,6972,199
45192,3890,13401,199
45193,299,3059,19
45194,9841,4282,128
45195,5368,9452,80
45196,211,600,86
45197,211,1380,156
45198,2531,8776,53
45199,7485,4112,37
45200,3559,8169,53
45201,2428,6118,61
45202,9020,6898,40
45203,7270,3094,225
45204,6521,5208,232
45205,1259,6187,313
45206,387,13072,7
45207,12475,7203,13
45208,4545,4158,114
45209,10,7621,5
45210,10,11045,5
45211,10,4583,5
45212,10,1321,261
45213,10,12746,261
45214,12075,3381,23
45215,10382,341,23
45216,5996,9435,9
45217,3502,2402,26
45218,9562,101,43
45219,500,36,168
45220,6602,6269,616
45221,552,2532,54
45222,552,8693,54
45223,552,2715,64
45224,6395,1141,13
45225,2906,2151,105
45226,6696,161,37
45227,3700,887,190
45228,174,5675,5
45229,174,7213,5
45230,174,9991,5
45231,174,4558,261
45232,174,10881,261
45233,174,1700,261
45234,174,2129,261
45235,174,6466,261
45236,494,3381,270
45237,5907,4,52
45238,5325,13322,44
45239,328,4280,112
45240,1732,1865,41
45241,9778,278,23
45242,9799,8570,128
45243,11768,8644,11
45244,459,5823,13
45245,10770,506,124
45246,1194,11505,15
45247,1194,333,15
45248,1749,9933,11
45249,1749,3074,11
45250,4880,831,22
45251,8531,32,27
45252,4141,403,43
45253,2143,3769,142
45254,9661,1230,224
45255,3116,873,2
45256,3677,4709,22
45257,6549,3041,49
45258,3788,12954,28
45259,6901,5987,75
45260,5179,13769,38
45261,9322,403,43
45262,7701,609,410
45263,6871,4239,80
45264,3268,8001,38
45265,3268,5567,38
45266,5514,4258,140
45267,7084,174,138
45268,10524,1575,37
45269,5947,8340,209
45270,4225,241,30
45271,208,4542,80
45272,13451,3008,26
45273,6764,403,43
45274,9738,1749,27
45275,329,328,41
45276,1758,8600,3
45277,6656,3400,250
45278,3531,1458,53
45279,2990,3943,69
45280,10630,806,37
45281,3336,653,15
45282,791,1677,26
45283,791,1837,11
45284,791,9317,11
45285,1843,13715,13
45286,489,4480,40
45287,8110,1156,285
45288,6620,4785,164
45289,7656,9767,279
45290,7152,4723,74
45291,2051,2050,10
45292,8385,8206,13
45293,50,6660,848
45294,7379,11648,88
45295,3991,511,3
45296,5654,1095,52
45297,4187,5340,11
45298,11262,5355,72
45299,12083,230,30
45300,12061,3953,35
45301,826,1182,80
45302,4512,13517,28
45303,8524,264,192
